* These two reactions were added to the model
METt2rpp	1.0 met_L_p + 1.0 h_p <==> 1.0 met_L_c + 1.0 h_c	(rxn manually added to the model)	
GLNt2rpp	1.0 gln_L_p + 1.0 h_p <==> 1.0 gln_L_c + 1.0 h_c	(rxn manually added to the model)	

OXCDC	1.0 h_c + 1.0 oxalcoa_c --> 1.0 co2_c + 1.0 forcoa_c	b2373
OXCOAHDH	1.0 2oxpaccoa_c + 1.0 nadp_c + 2.0 h2o_c --> 1.0 3oxdhscoa_c + 1.0 nadph_c + 2.0 h_c	b1387
OXDHCOAT	1.0 3oxdhscoa_c + 1.0 coa_c --> 1.0 23dhacoa_c + 1.0 accoa_c	(b1394 and b1397)
P5CD	2.0 h2o_c + 1.0 1pyr5c_c + 1.0 nad_c --> 1.0 glu_L_c + 1.0 nadh_c + 1.0 h_c	b1014
P5CR	2.0 h_c + 1.0 1pyr5c_c + 1.0 nadph_c --> 1.0 nadp_c + 1.0 pro_L_c	b0386
PA120abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pa120_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pa120_p	b0914
PA140abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pa140_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pa140_p	b0914
PA141abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pa141_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pa141_p	b0914
PA160abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pa160_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pa160_p	b0914
PA161abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pa161_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pa161_p	b0914
PA180abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pa180_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pa180_p	b0914
PA181abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pa181_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pa181_p	b0914
PACALDt2rpp	1.0 pacald_p + 1.0 h_p <==> 1.0 h_c + 1.0 pacald_c	
PACALDtex	1.0 pacald_e <==> 1.0 pacald_p	(b0241 or b0929 or b1377 or b2215)
PACCOAE	1.0 phaccoa_c + 1.0 h_c + 1.0 o2_c + 1.0 nadph_c --> 1.0 h2o_c + 1.0 rephaccoa_c + 1.0 nadp_c	(b1388 and b1389 and b1390 and b1391 and b1392)
PACCOAL	1.0 pac_c + 1.0 atp_c + 1.0 coa_c --> 1.0 phaccoa_c + 1.0 amp_c + 1.0 ppi_c	b1398
PANTS	1.0 pant_R_c + 1.0 ala_B_c + 1.0 atp_c --> 1.0 h_c + 1.0 ppi_c + 1.0 amp_c + 1.0 pnto_R_c	b0133
PAPA120	1.0 h2o_c + 1.0 pa120_c --> 1.0 12dgr120_c + 1.0 pi_c	b1278
PAPA120pp	1.0 h2o_p + 1.0 pa120_p --> 1.0 pi_p + 1.0 12dgr120_p	b1278
PAPA140	1.0 h2o_c + 1.0 pa140_c --> 1.0 12dgr140_c + 1.0 pi_c	b1278
PAPA140pp	1.0 h2o_p + 1.0 pa140_p --> 1.0 12dgr140_p + 1.0 pi_p	b1278
PAPA141	1.0 h2o_c + 1.0 pa141_c --> 1.0 12dgr141_c + 1.0 pi_c	b1278
PAPA141pp	1.0 h2o_p + 1.0 pa141_p --> 1.0 pi_p + 1.0 12dgr141_p	b1278
PAPA160	1.0 h2o_c + 1.0 pa160_c --> 1.0 12dgr160_c + 1.0 pi_c	b1278
PAPA160pp	1.0 h2o_p + 1.0 pa160_p --> 1.0 pi_p + 1.0 12dgr160_p	b1278
PAPA161	1.0 h2o_c + 1.0 pa161_c --> 1.0 12dgr161_c + 1.0 pi_c	b1278
PAPA161pp	1.0 h2o_p + 1.0 pa161_p --> 1.0 12dgr161_p + 1.0 pi_p	b1278
PAPA180	1.0 h2o_c + 1.0 pa180_c --> 1.0 12dgr180_c + 1.0 pi_c	b1278
PAPA180pp	1.0 h2o_p + 1.0 pa180_p --> 1.0 12dgr180_p + 1.0 pi_p	b1278
PAPA181	1.0 h2o_c + 1.0 pa181_c --> 1.0 12dgr181_c + 1.0 pi_c	b1278
PAPA181pp	1.0 h2o_p + 1.0 pa181_p --> 1.0 12dgr181_p + 1.0 pi_p	b1278
PAPPT3	1.0 udcpp_c + 1.0 ugmda_c --> 1.0 uagmda_c + 1.0 ump_c	b0087
PAPSR	1.0 trdrd_c + 1.0 paps_c --> 2.0 h_c + 1.0 trdox_c + 1.0 so3_c + 1.0 pap_c	((b2762 and b2582) or (b2762 and b3781))
PAPSR2	1.0 grxrd_c + 1.0 paps_c --> 2.0 h_c + 1.0 so3_c + 1.0 grxox_c + 1.0 pap_c	((b2762 and b0849) or (b2762 and b1064) or (b2762 and b1654) or (b2762 and b3610))
PDE1	1.0 camp_c + 1.0 h2o_c --> 1.0 h_c + 1.0 amp_c	b1489
PDE4	1.0 h2o_c + 1.0 35cgmp_c --> 1.0 gmp_c + 1.0 h_c	b1489
PDH	1.0 pyr_c + 1.0 coa_c + 1.0 nad_c --> 1.0 accoa_c + 1.0 co2_c + 1.0 nadh_c	(b0114 and b0115 and b0116)
PDX5PO2	1.0 nad_c + 1.0 pdx5p_c --> 1.0 h_c + 1.0 nadh_c + 1.0 pydx5p_c	
PDX5POi	1.0 o2_c + 1.0 pdx5p_c --> 1.0 pydx5p_c + 1.0 h2o2_c	b1638
PDX5PS	1.0 dxyl5p_c + 1.0 nad_c + 1.0 phthr_c --> 2.0 h2o_c + 1.0 nadh_c + 1.0 h_c + 1.0 pi_c + 1.0 co2_c + 1.0 pdx5p_c	(b0052 and b2564)
PDXPP	1.0 h2o_c + 1.0 pdx5p_c --> 1.0 pydxn_c + 1.0 pi_c	b0766
PE120abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pe120_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pe120_p	b0914
PE140abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pe140_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pe140_p	b0914
PE141abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pe141_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pe141_p	b0914
PE160abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pe160_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pe160_p	b0914
PE161abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pe161_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pe161_p	b0914
PE180abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pe180_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pe180_p	b0914
PE181abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pe181_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pe181_p	b0914
PEAMNOpp	1.0 h2o_p + 1.0 peamn_p + 1.0 o2_p --> 1.0 h2o2_p + 1.0 pacald_p + 1.0 nh4_p	b1386
PEAMNtex	1.0 peamn_e <==> 1.0 peamn_p	(b0241 or b0929 or b1377 or b2215)
PERD	1.0 4per_c + 1.0 nad_c <==> 1.0 h_c + 1.0 nadh_c + 1.0 ohpb_c	b2320
PETNT161pp	1.0 lipa_p + 1.0 pe161_p --> 1.0 12dgr161_p + 1.0 enlipa_p	b3546
PETNT181pp	1.0 lipa_p + 1.0 pe181_p --> 1.0 12dgr181_p + 1.0 enlipa_p	b3546
PFK	1.0 f6p_c + 1.0 atp_c --> 1.0 h_c + 1.0 adp_c + 1.0 fdp_c	(b3916 or b1723)
PFK_2	1.0 atp_c + 1.0 tag6p_D_c --> 1.0 h_c + 1.0 adp_c + 1.0 tagdp_D_c	b3916
PFK_3	1.0 s7p_c + 1.0 atp_c --> 1.0 h_c + 1.0 adp_c + 1.0 s17bp_c	b3916
PFL	1.0 coa_c + 1.0 pyr_c --> 1.0 accoa_c + 1.0 for_c	((b0902 and b0903) or (b0902 and b3114) or (b3951 and b3952) or ((b0902 and b0903) and b2579))
PG120abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pg120_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pg120_p	b0914
PG140abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pg140_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pg140_p	b0914
PG141abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pg141_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pg141_p	b0914
PG160abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pg160_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pg160_p	b0914
PG161abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pg161_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pg161_p	b0914
PG180abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pg180_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pg180_p	b0914
PG181abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pg181_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pg181_p	b0914
PGAMT	1.0 gam1p_c <==> 1.0 gam6p_c	b3176
PGCD	1.0 3pg_c + 1.0 nad_c --> 1.0 h_c + 1.0 3php_c + 1.0 nadh_c	b2913
PGI	1.0 g6p_c <==> 1.0 f6p_c	b4025
PGK	1.0 3pg_c + 1.0 atp_c <==> 1.0 13dpg_c + 1.0 adp_c	b2926
PGL	1.0 6pgl_c + 1.0 h2o_c --> 1.0 6pgc_c + 1.0 h_c	b0767
PGLYCP	1.0 2pglyc_c + 1.0 h2o_c --> 1.0 glyclt_c + 1.0 pi_c	b3385
PGM	1.0 2pg_c <==> 1.0 3pg_c	(b3612 or b4395 or b0755)
PGMT	1.0 g1p_c <==> 1.0 g6p_c	(b2690 or b0688)
PGP120abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pgp120_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pgp120_p	b0914
PGP140abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pgp140_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pgp140_p	b0914
PGP141abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pgp141_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pgp141_p	b0914
PGP160abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pgp160_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pgp160_p	b0914
PGP161abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pgp161_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pgp161_p	b0914
PGP180abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pgp180_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pgp180_p	b0914
PGP181abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pgp181_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pgp181_p	b0914
PGPP120	1.0 h2o_c + 1.0 pgp120_c --> 1.0 pg120_c + 1.0 pi_c	(b1278 or b0418)
PGPP120pp	1.0 h2o_p + 1.0 pgp120_p --> 1.0 pi_p + 1.0 pg120_p	(b0418 or b1278)
PGPP140	1.0 h2o_c + 1.0 pgp140_c --> 1.0 pg140_c + 1.0 pi_c	(b1278 or b0418)
PGPP140pp	1.0 h2o_p + 1.0 pgp140_p --> 1.0 pg140_p + 1.0 pi_p	(b0418 or b1278)
PGPP141	1.0 h2o_c + 1.0 pgp141_c --> 1.0 pg141_c + 1.0 pi_c	(b1278 or b0418)
PGPP141pp	1.0 h2o_p + 1.0 pgp141_p --> 1.0 pg141_p + 1.0 pi_p	(b0418 or b1278)
PGPP160	1.0 h2o_c + 1.0 pgp160_c --> 1.0 pg160_c + 1.0 pi_c	(b0418 or b1278)
PGPP160pp	1.0 h2o_p + 1.0 pgp160_p --> 1.0 pi_p + 1.0 pg160_p	(b0418 or b1278)
PGPP161	1.0 h2o_c + 1.0 pgp161_c --> 1.0 pg161_c + 1.0 pi_c	(b1278 or b0418)
PGPP161pp	1.0 h2o_p + 1.0 pgp161_p --> 1.0 pi_p + 1.0 pg161_p	(b0418 or b1278)
PGPP180	1.0 h2o_c + 1.0 pgp180_c --> 1.0 pg180_c + 1.0 pi_c	(b0418 or b1278)
PGPP180pp	1.0 h2o_p + 1.0 pgp180_p --> 1.0 pi_p + 1.0 pg180_p	(b0418 or b1278)
PGPP181	1.0 h2o_c + 1.0 pgp181_c --> 1.0 pg181_c + 1.0 pi_c	(b1278 or b0418)
PGPP181pp	1.0 h2o_p + 1.0 pgp181_p --> 1.0 pi_p + 1.0 pg181_p	(b0418 or b1278)
PGSA120	1.0 glyc3p_c + 1.0 cdpdddecg_c --> 1.0 cmp_c + 1.0 pgp120_c + 1.0 h_c	b1912
PGSA140	1.0 glyc3p_c + 1.0 cdpdtdecg_c --> 1.0 cmp_c + 1.0 pgp140_c + 1.0 h_c	b1912
PGSA141	1.0 cdpdtdec7eg_c + 1.0 glyc3p_c --> 1.0 cmp_c + 1.0 pgp141_c + 1.0 h_c	b1912
PGSA160	1.0 cdpdhdecg_c + 1.0 glyc3p_c --> 1.0 cmp_c + 1.0 pgp160_c + 1.0 h_c	b1912
PGSA161	1.0 glyc3p_c + 1.0 cdpdhdec9eg_c --> 1.0 cmp_c + 1.0 pgp161_c + 1.0 h_c	b1912
PGSA180	1.0 cdpdodecg_c + 1.0 glyc3p_c --> 1.0 cmp_c + 1.0 pgp180_c + 1.0 h_c	b1912
PGSA181	1.0 glyc3p_c + 1.0 cdpdodec11eg_c --> 1.0 cmp_c + 1.0 pgp181_c + 1.0 h_c	b1912
PHEMEabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pheme_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 pheme_p	(b2201 and b2200 and b2199 and b2198 and b2197)
PHEMEtiex	1.0 pheme_p --> 1.0 pheme_e	
PHETA1	1.0 akg_c + 1.0 phe_L_c <==> 1.0 glu_L_c + 1.0 phpyr_c	(b4054 or b0928 or b3770)
PHETRS	1.0 trnaphe_c + 1.0 atp_c + 1.0 phe_L_c --> 1.0 ppi_c + 1.0 amp_c + 1.0 phetrna_c	(b1713 and b1714)
PHEt2rpp	1.0 phe_L_p + 1.0 h_p <==> 1.0 h_c + 1.0 phe_L_c	(b1473 or b0112 or b0576)
PHEtex	1.0 phe_L_e <==> 1.0 phe_L_p	(b0241 or b0929 or b1377 or b2215)
PHYTSpp	6.0 h2o_p + 1.0 minohp_p --> 1.0 inost_p + 6.0 pi_p	b0980
PIt2rpp	1.0 pi_p + 1.0 h_p <==> 1.0 h_c + 1.0 pi_c	(b2987 or b3493)
PItex	1.0 pi_e <==> 1.0 pi_p	(b0241 or b0929 or b1377 or b2215)
PIuabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pi_p --> 1.0 h_c + 1.0 adp_c + 2.0 pi_c	(b3726 and b3725 and b3727 and b3728)
PLIPA1A120pp	1.0 h2o_p + 1.0 pa120_p --> 1.0 2ddecg3p_p + 1.0 ddca_p	b3821
PLIPA1A140pp	1.0 h2o_p + 1.0 pa140_p --> 1.0 2tdecg3p_p + 1.0 ttdca_p	b3821
PLIPA1A141pp	1.0 h2o_p + 1.0 pa141_p --> 1.0 2tdec7eg3p_p + 1.0 ttdcea_p	b3821
PLIPA1A160pp	1.0 h2o_p + 1.0 pa160_p --> 1.0 hdca_p + 1.0 2hdecg3p_p	b3821
PLIPA1A161pp	1.0 h2o_p + 1.0 pa161_p --> 1.0 2hdec9eg3p_p + 1.0 hdcea_p	b3821
PLIPA1A180pp	1.0 h2o_p + 1.0 pa180_p --> 1.0 2odecg3p_p + 1.0 ocdca_p	b3821
PLIPA1A181pp	1.0 h2o_p + 1.0 pa181_p --> 1.0 2odec11eg3p_p + 1.0 ocdcea_p	b3821
PLIPA1E120pp	1.0 h2o_p + 1.0 pe120_p --> 1.0 ddca_p + 1.0 2agpe120_p + 1.0 h_p	b3821
PLIPA1E140pp	1.0 h2o_p + 1.0 pe140_p --> 1.0 2agpe140_p + 1.0 h_p + 1.0 ttdca_p	b3821
PLIPA1E141pp	1.0 h2o_p + 1.0 pe141_p --> 1.0 2agpe141_p + 1.0 h_p + 1.0 ttdcea_p	b3821
PLIPA1E160pp	1.0 h2o_p + 1.0 pe160_p --> 1.0 hdca_p + 1.0 2agpe160_p + 1.0 h_p	b3821
PLIPA1E161pp	1.0 h2o_p + 1.0 pe161_p --> 1.0 2agpe161_p + 1.0 h_p + 1.0 hdcea_p	b3821
PLIPA1E180pp	1.0 h2o_p + 1.0 pe180_p --> 1.0 2agpe180_p + 1.0 h_p + 1.0 ocdca_p	b3821
PLIPA1E181pp	1.0 h2o_p + 1.0 pe181_p --> 1.0 2agpe181_p + 1.0 h_p + 1.0 ocdcea_p	b3821
PLIPA1G120pp	1.0 h2o_p + 1.0 pg120_p --> 1.0 2agpg120_p + 1.0 h_p + 1.0 ddca_p	b3821
PLIPA1G140pp	1.0 h2o_p + 1.0 pg140_p --> 1.0 2agpg140_p + 1.0 h_p + 1.0 ttdca_p	b3821
PLIPA1G141pp	1.0 h2o_p + 1.0 pg141_p --> 1.0 ttdcea_p + 1.0 2agpg141_p + 1.0 h_p	b3821
PLIPA1G160pp	1.0 h2o_p + 1.0 pg160_p --> 1.0 hdca_p + 1.0 2agpg160_p + 1.0 h_p	b3821
PLIPA1G161pp	1.0 h2o_p + 1.0 pg161_p --> 1.0 2agpg161_p + 1.0 h_p + 1.0 hdcea_p	b3821
PLIPA1G180pp	1.0 h2o_p + 1.0 pg180_p --> 1.0 ocdca_p + 1.0 2agpg180_p + 1.0 h_p	b3821
PLIPA1G181pp	1.0 h2o_p + 1.0 pg181_p --> 1.0 ocdcea_p + 1.0 2agpg181_p + 1.0 h_p	b3821
PLIPA2A120pp	1.0 h2o_p + 1.0 pa120_p --> 1.0 ddca_p + 1.0 1ddecg3p_p + 1.0 h_p	b3821
PLIPA2A140pp	1.0 h2o_p + 1.0 pa140_p --> 1.0 1tdecg3p_p + 1.0 h_p + 1.0 ttdca_p	b3821
PLIPA2A141pp	1.0 h2o_p + 1.0 pa141_p --> 1.0 1tdec7eg3p_p + 1.0 h_p + 1.0 ttdcea_p	b3821
PLIPA2A160pp	1.0 h2o_p + 1.0 pa160_p --> 1.0 hdca_p + 1.0 1hdecg3p_p + 1.0 h_p	b3821
PLIPA2A161pp	1.0 h2o_p + 1.0 pa161_p --> 1.0 hdcea_p + 1.0 1hdec9eg3p_p + 1.0 h_p	b3821
PLIPA2A180pp	1.0 h2o_p + 1.0 pa180_p --> 1.0 1odecg3p_p + 1.0 h_p + 1.0 ocdca_p	b3821
PLIPA2A181pp	1.0 h2o_p + 1.0 pa181_p --> 1.0 1odec11eg3p_p + 1.0 h_p + 1.0 ocdcea_p	b3821
PLIPA2E120pp	1.0 h2o_p + 1.0 pe120_p --> 1.0 1agpe120_p + 1.0 h_p + 1.0 ddca_p	b3821
PLIPA2E140pp	1.0 h2o_p + 1.0 pe140_p --> 1.0 ttdca_p + 1.0 1agpe140_p + 1.0 h_p	b3821
PLIPA2E141pp	1.0 h2o_p + 1.0 pe141_p --> 1.0 1agpe141_p + 1.0 h_p + 1.0 ttdcea_p	b3821
PLIPA2E160pp	1.0 h2o_p + 1.0 pe160_p --> 1.0 1agpe160_p + 1.0 h_p + 1.0 hdca_p	b3821
PLIPA2E161pp	1.0 h2o_p + 1.0 pe161_p --> 1.0 1agpe161_p + 1.0 h_p + 1.0 hdcea_p	b3821
PLIPA2E180pp	1.0 h2o_p + 1.0 pe180_p --> 1.0 ocdca_p + 1.0 1agpe180_p + 1.0 h_p	b3821
PLIPA2E181pp	1.0 h2o_p + 1.0 pe181_p --> 1.0 1agpe181_p + 1.0 h_p + 1.0 ocdcea_p	b3821
PLIPA2G120pp	1.0 h2o_p + 1.0 pg120_p --> 1.0 1agpg120_p + 1.0 h_p + 1.0 ddca_p	b3821
PLIPA2G140pp	1.0 h2o_p + 1.0 pg140_p --> 1.0 1agpg140_p + 1.0 h_p + 1.0 ttdca_p	b3821
PLIPA2G141pp	1.0 h2o_p + 1.0 pg141_p --> 1.0 1agpg141_p + 1.0 h_p + 1.0 ttdcea_p	b3821
PLIPA2G160pp	1.0 h2o_p + 1.0 pg160_p --> 1.0 hdca_p + 1.0 1agpg160_p + 1.0 h_p	b3821
PLIPA2G161pp	1.0 h2o_p + 1.0 pg161_p --> 1.0 hdcea_p + 1.0 1agpg161_p + 1.0 h_p	b3821
PLIPA2G180pp	1.0 h2o_p + 1.0 pg180_p --> 1.0 1agpg180_p + 1.0 h_p + 1.0 ocdca_p	b3821
PLIPA2G181pp	1.0 h2o_p + 1.0 pg181_p --> 1.0 ocdcea_p + 1.0 1agpg181_p + 1.0 h_p	b3821
PMANM	1.0 man1p_c <==> 1.0 man6p_c	b2048
PMDPHT	1.0 h2o_c + 1.0 5aprbu_c --> 1.0 4r5au_c + 1.0 pi_c	
PMEACPE	1.0 h2o_c + 1.0 pmeACP_c --> 1.0 meoh_c + 1.0 pimACP_c	b3412
PMPK	1.0 4ampm_c + 1.0 atp_c --> 1.0 2mahmp_c + 1.0 adp_c	b2103
PNTK	1.0 atp_c + 1.0 pnto_R_c --> 1.0 h_c + 1.0 4ppan_c + 1.0 adp_c	b3974
PNTOt4pp	1.0 na1_p + 1.0 pnto_R_p --> 1.0 na1_c + 1.0 pnto_R_c	b3258
PNTOtex	1.0 pnto_R_e <==> 1.0 pnto_R_p	(b0241 or b0929 or b1377 or b2215)
POAACR	1.0 poaac_c + 1.0 nadh_c --> 1.0 3amac_c + 1.0 nad_c + 1.0 h2o_c	b1010
POR5	1.0 pyr_c + 1.0 coa_c + 2.0 flxso_c <==> 1.0 h_c + 1.0 accoa_c + 1.0 co2_c + 2.0 flxr_c	((b0684 and b1378) or (b2895 and b1378))
POX	1.0 h2o_c + 1.0 pyr_c + 1.0 q8_c --> 1.0 ac_c + 1.0 co2_c + 1.0 q8h2_c	b0871
PPA	1.0 h2o_c + 1.0 ppi_c --> 1.0 h_c + 2.0 pi_c	(b2744 or b4226 or b2502)
PPA2	1.0 h2o_c + 1.0 pppi_c --> 1.0 h_c + 1.0 pi_c + 1.0 ppi_c	(b2502 or b2744)
PPAKr	1.0 ppap_c + 1.0 adp_c <==> 1.0 atp_c + 1.0 ppa_c	b3115
PPALtex	1.0 ppal_e <==> 1.0 ppal_p	(b0241 or b0929 or b1377 or b2215)
PPALtpp	1.0 ppal_c <==> 1.0 ppal_p	
PPAt4pp	1.0 na1_p + 1.0 ppa_p --> 1.0 na1_c + 1.0 ppa_c	b1015
PPAtex	1.0 ppa_e <==> 1.0 ppa_p	(b1377 or b0929 or b2215 or b0241)
PPBNGS	2.0 5aop_c --> 2.0 h2o_c + 1.0 ppbng_c + 1.0 h_c	b0369
PPC	1.0 h2o_c + 1.0 co2_c + 1.0 pep_c --> 1.0 h_c + 1.0 pi_c + 1.0 oaa_c	b3956
PPCDC	1.0 h_c + 1.0 4ppcys_c --> 1.0 co2_c + 1.0 pan4p_c	b3639
PPCK	1.0 oaa_c + 1.0 atp_c --> 1.0 adp_c + 1.0 pep_c + 1.0 co2_c	b3403
PPCSCT	1.0 succ_c + 1.0 ppcoa_c --> 1.0 ppa_c + 1.0 succoa_c	b2920
PPGPPDP	1.0 h2o_c + 1.0 ppgpp_c --> 1.0 gdp_c + 1.0 ppi_c	b3650
PPK2r	1.0 atp_c + 1.0 ppi_c <==> 1.0 pppi_c + 1.0 adp_c	b2501
PPKr	1.0 atp_c + 1.0 pi_c <==> 1.0 adp_c + 1.0 ppi_c	b2501
PPM	1.0 r1p_c <==> 1.0 r5p_c	(b3380 or b4383)
PPM2	1.0 2dr1p_c <==> 1.0 2dr5p_c	b4383
PPNCL2	1.0 ctp_c + 1.0 4ppan_c + 1.0 cys_L_c --> 1.0 cmp_c + 1.0 ppi_c + 1.0 4ppcys_c + 1.0 h_c	b3639
PPND	1.0 pphn_c + 1.0 nad_c --> 1.0 34hpp_c + 1.0 co2_c + 1.0 nadh_c	b2600
PPNDH	1.0 h_c + 1.0 pphn_c --> 1.0 h2o_c + 1.0 co2_c + 1.0 phpyr_c	b2599
PPPGO	1.0 pppg9_c + 1.5 o2_c --> 3.0 h2o_c + 1.0 ppp9_c	b3850
PPPGO3	1.0 pppg9_c + 3.0 fum_c --> 3.0 succ_c + 1.0 ppp9_c	b3850
PPPNDO	1.0 h_c + 1.0 pppn_c + 1.0 nadh_c + 1.0 o2_c --> 1.0 cechddd_c + 1.0 nad_c	(b2538 and b2539 and b2540 and b2542)
PPPNt2rpp	1.0 h_p + 1.0 pppn_p <==> 1.0 h_c + 1.0 pppn_c	b2536
PPPNtex	1.0 pppn_e <==> 1.0 pppn_p	(b0241 or b0929 or b1377 or b2215)
PPS	1.0 h2o_c + 1.0 atp_c + 1.0 pyr_c --> 2.0 h_c + 1.0 pi_c + 1.0 amp_c + 1.0 pep_c	b1702
PPTHpp	1.0 h2o_p + 1.0 ppt_p --> 1.0 h2_p + 1.0 pi_p	b0383
PPTtex	1.0 ppt_e <==> 1.0 ppt_p	(b0241 or b0929 or b1377 or b2215)
PRAGSr	1.0 pram_c + 1.0 atp_c + 1.0 gly_c <==> 1.0 gar_c + 1.0 pi_c + 1.0 adp_c + 1.0 h_c	b4005
PRAIS	1.0 fpram_c + 1.0 atp_c --> 2.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 air_c	b2499
PRAIi	1.0 pran_c --> 1.0 2cpr5p_c	b1262
PRAMPC	1.0 h2o_c + 1.0 prbamp_c --> 1.0 prfp_c	b2026
PRASCSi	1.0 asp_L_c + 1.0 5aizc_c + 1.0 atp_c --> 1.0 25aics_c + 1.0 pi_c + 1.0 adp_c + 1.0 h_c	b2476
PRATPP	1.0 h2o_c + 1.0 prbatp_c --> 1.0 h_c + 1.0 ppi_c + 1.0 prbamp_c	b2026
PRFGS	1.0 fgam_c + 1.0 h2o_c + 1.0 atp_c + 1.0 gln_L_c --> 1.0 h_c + 1.0 fpram_c + 1.0 pi_c + 1.0 adp_c + 1.0 glu_L_c	b2557
PRMICI	1.0 prfp_c <==> 1.0 prlp_c	b2024
PROD2	1.0 pro_L_c + 1.0 fad_c --> 1.0 h_c + 1.0 1pyr5c_c + 1.0 fadh2_c	b1014
PROGLYabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 progly_p --> 1.0 h_c + 1.0 progly_c + 1.0 adp_c + 1.0 pi_c	(b3544 and b3543 and b3542 and b3541 and b3540)
PROGLYtex	1.0 progly_e <==> 1.0 progly_p	(b0241 or b0929 or b1377 or b2215)
PROTRS	1.0 pro_L_c + 1.0 atp_c + 1.0 trnapro_c --> 1.0 protrna_c + 1.0 amp_c + 1.0 ppi_c	b0194
PROabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 pro_L_p --> 1.0 h_c + 1.0 pro_L_c + 1.0 adp_c + 1.0 pi_c	(b2677 and b2678 and b2679)
PROt2rpp	1.0 pro_L_p + 1.0 h_p <==> 1.0 h_c + 1.0 pro_L_c	b4111
PROt4pp	1.0 na1_p + 1.0 pro_L_p --> 1.0 pro_L_c + 1.0 na1_c	b1015
